episode,strategy,step,tls_id,chosen_phase,transition_needed,avg_incoming_speed,avg_outgoing_speed,local_avg_speed,global_avg_speed,num_vehicles
0,3,765,22,4.0,True,11.945798709266844,7.4231862173455685,9.684492463306206,9.925827863770225,202
0,3,765,23,4.0,True,10.536259821827047,4.154229086228487,7.3452444540277675,9.925827863770225,202
0,3,765,24,4.0,True,10.987879778359488,5.290611446074433,8.13924561221696,9.925827863770225,202
0,3,780,global,,,,,,9.265377552055025,204
0,3,780,0,4.0,True,12.903566189178433,6.307849665182946,9.605707927180688,9.265377552055025,204
0,3,780,1,4.0,True,10.516871397232794,5.7238336155755505,8.120352506404172,9.265377552055025,204
0,3,780,2,4.0,False,11.85502556242317,4.864505570440695,8.359765566431932,9.265377552055025,204
0,3,780,3,4.0,True,12.630769385563077,7.842197701642431,10.236483543602754,9.265377552055025,204
0,3,780,4,4.0,True,12.775134263039725,6.44345898057101,9.609296621805367,9.265377552055025,204
0,3,780,5,4.0,False,10.157159955666684,3.148273006840633,6.652716481253658,9.265377552055025,204
0,3,780,6,4.0,True,10.823659867827752,8.12828130587253,9.475970586850142,9.265377552055025,204
0,3,780,7,4.0,True,12.828154705208204,6.021238982823018,9.42469684401561,9.265377552055025,204
0,3,780,8,4.0,True,8.296459379160693,3.7151802083595715,6.005819793760132,9.265377552055025,204
0,3,780,9,4.0,False,12.385185458553549,4.300935792487307,8.343060625520428,9.265377552055025,204
0,3,780,10,4.0,False,12.81151030035466,6.10303166320532,9.45727098177999,9.265377552055025,204
0,3,780,11,4.0,False,8.1904779094086,4.066763374163274,6.128620641785936,9.265377552055025,204
0,3,780,12,4.0,True,10.711209470055845,5.96441782299477,8.337813646525309,9.265377552055025,204
0,3,780,13,4.0,False,9.525375382323222,4.420324577744079,6.972849980033651,9.265377552055025,204
0,3,780,14,4.0,True,12.294099276254311,5.23562760335155,8.76486343980293,9.265377552055025,204
0,3,780,15,4.0,False,11.55021420884283,5.090351022908869,8.320282615875849,9.265377552055025,204
0,3,780,16,4.0,False,10.395148741841345,6.528956451707954,8.46205259677465,9.265377552055025,204
0,3,780,17,4.0,True,12.916974393840219,6.8591921278388,9.88808326083951,9.265377552055025,204
0,3,780,18,4.0,True,9.593775131244788,5.374988080749521,7.484381605997155,9.265377552055025,204
0,3,780,19,4.0,True,9.781722693508886,4.489727303864008,7.135724998686447,9.265377552055025,204
0,3,780,20,4.0,True,12.079166997186036,7.418619093358382,9.748893045272208,9.265377552055025,204
0,3,780,21,4.0,True,8.613525065070908,5.312086630149945,6.962805847610427,9.265377552055025,204
0,3,780,22,4.0,False,11.37097556484031,6.740650129394277,9.055812847117293,9.265377552055025,204
0,3,780,23,4.0,False,12.158645481807383,6.115915897248406,9.137280689527895,9.265377552055025,204
0,3,780,24,4.0,False,11.499256376699762,5.077697192264832,8.288476784482297,9.265377552055025,204
0,3,795,global,,,,,,9.618295030694865,206
0,3,795,0,4.0,True,12.708792189402342,5.578006954517527,9.143399571959934,9.618295030694865,206
0,3,795,1,4.0,True,7.727047272552987,5.327526023348073,6.52728664795053,9.618295030694865,206
0,3,795,2,4.0,False,11.066424811927664,8.094543372170827,9.580484092049247,9.618295030694865,206
0,3,795,3,4.0,False,9.764192256599241,6.844664182222838,8.30442821941104,9.618295030694865,206
0,3,795,4,4.0,False,12.661859770324568,7.114313350534175,9.888086560429372,9.618295030694865,206
0,3,795,5,4.0,False,11.16066027189062,4.479567985575771,7.820114128733195,9.618295030694865,206
0,3,795,6,4.0,False,9.922544492942242,6.379655552028878,8.15110002248556,9.618295030694865,206
0,3,795,7,4.0,False,11.152375846683451,3.7369458733538323,7.444660860018642,9.618295030694865,206
0,3,795,8,4.0,False,11.92076623867248,7.689491281525296,9.805128760098889,9.618295030694865,206
0,3,795,9,4.0,True,8.879597546892802,5.324897159639383,7.102247353266092,9.618295030694865,206
0,3,795,10,4.0,True,14.563184521429195,8.445605655794466,11.50439508861183,9.618295030694865,206
0,3,795,11,4.0,True,12.615874057099003,6.4015250906398435,9.508699573869423,9.618295030694865,206
0,3,795,12,4.0,False,11.29019221910821,6.222739528661229,8.75646587388472,9.618295030694865,206
0,3,795,13,4.0,False,11.25764019387164,7.308971205224965,9.283305699548302,9.618295030694865,206
0,3,795,14,4.0,True,8.278315781406684,4.756151928700639,6.517233855053662,9.618295030694865,206
0,3,795,15,4.0,True,10.889774367689265,7.131340999115539,9.010557683402402,9.618295030694865,206
0,3,795,16,4.0,False,14.142148698127041,5.44073396266559,9.791441330396315,9.618295030694865,206
0,3,795,17,4.0,True,13.355117270606225,8.309870323405496,10.83249379700586,9.618295030694865,206
0,3,795,18,4.0,True,10.186992458662713,5.102787805436078,7.644890132049396,9.618295030694865,206
0,3,795,19,4.0,False,11.041169434003518,7.06779094553511,9.054480189769315,9.618295030694865,206
0,3,795,20,4.0,False,11.76481673493445,4.783874258068494,8.274345496501471,9.618295030694865,206
0,3,795,21,4.0,True,12.100163806396818,8.208621033852703,10.154392420124761,9.618295030694865,206
0,3,795,22,4.0,False,10.478369048027725,4.976519294362391,7.727444171195058,9.618295030694865,206
0,3,795,23,4.0,True,8.50084615893512,5.732003492330422,7.116424825632771,9.618295030694865,206
0,3,795,24,4.0,True,11.564786944364094,4.573692789427875,8.069239866895984,9.618295030694865,206
0,3,810,global,,,,,,8.93238642682874,208
0,3,810,0,4.0,False,12.99806752561416,8.049748917614219,10.523908221614189,8.93238642682874,208
0,3,810,1,4.0,False,11.096440858348977,6.0623468328092205,8.579393845579098,8.93238642682874,208
0,3,810,2,4.0,True,9.955640332516566,3.9846512573819557,6.970145794949261,8.93238642682874,208
0,3,810,3,4.0,False,10.799632622095881,4.4288407090075825,7.614236665551732,8.93238642682874,208
0,3,810,4,4.0,False,11.63260328473777,6.023383160851601,8.827993222794685,8.93238642682874,208
0,3,810,5,4.0,True,8.591389740839151,7.006061501392445,7.798725621115798,8.93238642682874,208
0,3,810,6,4.0,False,11.795514349261582,6.332925124755308,9.064219737008445,8.93238642682874,208
0,3,810,7,4.0,True,10.942839310227866,3.4116930715944496,7.1772661909111575,8.93238642682874,208
0,3,810,8,4.0,False,10.648599474526181,4.985125923058213,7.816862698792197,8.93238642682874,208
0,3,810,9,4.0,True,13.596727799334685,7.5326748371316645,10.564701318233174,8.93238642682874,208
0,3,810,10,4.0,False,11.040608654217694,4.036885609714669,7.538747131966181,8.93238642682874,208
0,3,810,11,4.0,True,7.694666042097094,5.059693006235955,6.377179524166524,8.93238642682874,208
0,3,810,12,4.0,False,8.846106402749223,7.236644436046916,8.041375419398069,8.93238642682874,208
0,3,810,13,4.0,False,7.542969567103812,5.983267330150676,6.763118448627244,8.93238642682874,208
0,3,810,14,4.0,True,13.943457087209225,8.709002248292384,11.326229667750805,8.93238642682874,208
0,3,810,15,4.0,True,10.224396392295303,6.766439807666373,8.495418099980839,8.93238642682874,208
0,3,810,16,4.0,False,12.282448297192783,4.681183515836507,8.481815906514644,8.93238642682874,208
0,3,810,17,4.0,False,13.774455304241558,5.7312526269763175,9.752853965608939,8.93238642682874,208
0,3,810,18,4.0,False,12.583835673873523,7.369413579629388,9.976624626751455,8.93238642682874,208
0,3,810,19,4.0,False,10.240936953477721,6.376507190027231,8.308722071752477,8.93238642682874,208
0,3,810,20,4.0,True,10.632826344500739,6.059675932081961,8.34625113829135,8.93238642682874,208
0,3,810,21,4.0,False,11.16824586611131,5.4204066188580615,8.294326242484686,8.93238642682874,208
0,3,810,22,4.0,False,11.546926493114245,6.738784797407181,9.142855645260713,8.93238642682874,208
0,3,810,23,4.0,True,9.374122419528,5.580114696651796,7.477118558089898,8.93238642682874,208
0,3,810,24,4.0,False,12.096482710236693,7.727436029346625,9.911959369791658,8.93238642682874,208
0,3,825,global,,,,,,9.272851836607405,210
0,3,825,0,4.0,True,11.795872819100557,4.456099710403063,8.125986264751809,9.272851836607405,210
0,3,825,1,4.0,False,10.370235573071316,4.729237981834967,7.549736777453141,9.272851836607405,210
0,3,825,2,4.0,True,10.857078468734416,6.719443423165543,8.788260945949979,9.272851836607405,210
0,3,825,3,4.0,False,10.886950726428992,6.407482853361172,8.647216789895083,9.272851836607405,210
0,3,825,4,4.0,False,11.080455120976396,6.733115515039883,8.90678531800814,9.272851836607405,210
0,3,825,5,4.0,False,12.601708826734548,4.7569765752328035,8.679342700983675,9.272851836607405,210
0,3,825,6,4.0,True,8.897062141322476,3.2378345069175767,6.067448324120026,9.272851836607405,210
0,3,825,7,4.0,False,8.70329671804842,7.070249385538965,7.886773051793693,9.272851836607405,210
0,3,825,8,4.0,False,9.975789263533132,4.967275625574138,7.471532444553635,9.272851836607405,210
0,3,825,9,4.0,True,11.455746712866143,7.0700056951083265,9.262876203987235,9.272851836607405,210
0,3,825,10,4.0,True,12.36303499659524,7.561741698900406,9.962388347747822,9.272851836607405,210
0,3,825,11,4.0,True,14.102635177036369,8.069719189003376,11.086177183019872,9.272851836607405,210
0,3,825,12,4.0,True,12.854712562877172,8.441035644333082,10.647874103605126,9.272851836607405,210
0,3,825,13,4.0,True,11.468240893652343,6.606012003779594,9.037126448715968,9.272851836607405,210
0,3,825,14,4.0,True,10.786772876552337,7.152047325028107,8.969410100790222,9.272851836607405,210
0,3,825,15,4.0,True,13.740483272663607,6.404511983483143,10.072497628073375,9.272851836607405,210
0,3,825,16,4.0,False,13.732085931317538,7.821290757991438,10.776688344654488,9.272851836607405,210
0,3,825,17,4.0,True,10.093302240247189,5.170213786792765,7.631758013519977,9.272851836607405,210
0,3,825,18,4.0,True,9.68160903221685,7.140137842337256,8.410873437277052,9.272851836607405,210
0,3,825,19,4.0,True,12.781683747029497,6.179590363031396,9.480637055030446,9.272851836607405,210
0,3,825,20,4.0,False,12.428694930733121,5.768192584821644,9.098443757777382,9.272851836607405,210
0,3,825,21,4.0,True,12.234250669565156,4.296935488901118,8.265593079233138,9.272851836607405,210
0,3,825,22,4.0,False,12.101974839679826,5.038895604878107,8.570435222278967,9.272851836607405,210
0,3,825,23,4.0,False,12.240489041910278,5.438641426414332,8.839565234162304,9.272851836607405,210
0,3,825,24,4.0,True,10.71120592060236,7.596477207037433,9.153841563819896,9.272851836607405,210
0,3,840,global,,,,,,9.354962601567049,212
0,3,840,0,4.0,True,11.309690542863937,4.706569206917305,8.00812987489062,9.354962601567049,212
0,3,840,1,4.0,False,11.106731838406388,6.018334382316187,8.562533110361287,9.354962601567049,212
0,3,840,2,4.0,False,10.278795936257202,5.946630813497835,8.112713374877519,9.354962601567049,212
0,3,840,3,4.0,True,7.274203458288095,3.7785211476222966,5.526362302955196,9.354962601567049,212
0,3,840,4,4.0,True,14.651881178411207,8.74854934135529,11.700215259883247,9.354962601567049,212
0,3,840,5,4.0,True,13.43532173090648,6.229477567365187,9.832399649135834,9.354962601567049,212
0,3,840,6,4.0,False,11.847874852027886,7.26281254398181,9.555343698004847,9.354962601567049,212
0,3,840,7,4.0,True,13.213473631519282,7.426118717731769,10.319796174625525,9.354962601567049,212
0,3,840,8,4.0,False,10.66603919857841,5.233082520376172,7.949560859477291,9.354962601567049,212
0,3,840,9,4.0,True,8.708191334619675,4.872089315060592,6.7901403248401335,9.354962601567049,212
0,3,840,10,4.0,False,12.19120398915356,4.033786425447113,8.112495207300338,9.354962601567049,212
0,3,840,11,4.0,True,11.577026240209983,8.225284737195569,9.901155488702777,9.354962601567049,212
0,3,840,12,4.0,True,9.699905273818858,6.627376437694698,8.163640855756778,9.354962601567049,212
0,3,840,13,4.0,False,12.31571811650403,5.7937616531487555,9.054739884826393,9.354962601567049,212
0,3,840,14,4.0,True,13.86032467561449,5.799885468500724,9.830105072057608,9.354962601567049,212
0,3,840,15,4.0,False,11.23224854021372,7.944795300992398,9.588521920603059,9.354962601567049,212
0,3,840,16,4.0,True,9.780871351667008,7.282469175169232,8.53167026341812,9.354962601567049,212
0,3,840,17,4.0,True,10.859768444520451,7.40614315799502,9.132955801257737,9.354962601567049,212
0,3,840,18,4.0,False,8.747715044242664,3.184289663426254,5.966002353834459,9.354962601567049,212
0,3,840,19,4.0,True,7.417970279545671,3.2862224089436163,5.352096344244643,9.354962601567049,212
0,3,840,20,4.0,True,12.32235567391098,6.169334769830856,9.245845221870919,9.354962601567049,212
0,3,840,21,4.0,False,12.344210445955188,5.38153612967959,8.86287328781739,9.354962601567049,212
0,3,840,22,4.0,True,9.396064330590695,5.552547588236125,7.47430595941341,9.354962601567049,212
0,3,840,23,4.0,False,8.671193367369039,5.740841309741024,7.206017338555031,9.354962601567049,212
0,3,840,24,4.0,True,11.911488756333553,6.545924506257343,9.228706631295449,9.354962601567049,212
0,3,855,global,,,,,,8.645912105614334,214
0,3,855,0,4.0,True,10.381327657517692,7.505643291230459,8.943485474374075,8.645912105614334,214
0,3,855,1,4.0,False,8.404835577826756,3.947318228764535,6.1760769032956455,8.645912105614334,214
0,3,855,2,4.0,True,12.631255256871736,6.808692526451967,9.719973891661851,8.645912105614334,214
0,3,855,3,4.0,True,9.523194444088102,5.072402695444513,7.297798569766307,8.645912105614334,214
0,3,855,4,4.0,True,9.895851282455787,4.996614254544616,7.446232768500201,8.645912105614334,214
0,3,855,5,4.0,False,10.229014981258022,3.9069185496305305,7.067966765444276,8.645912105614334,214
0,3,855,6,4.0,False,12.706690172062977,5.054456834917749,8.880573503490364,8.645912105614334,214
0,3,855,7,4.0,False,12.014245736996346,7.791030344302021,9.902638040649183,8.645912105614334,214
0,3,855,8,4.0,True,12.547433181225967,4.865080949766567,8.706257065496267,8.645912105614334,214
0,3,855,9,4.0,True,13.1528315004942,6.272023178506338,9.71242733950027,8.645912105614334,214
0,3,855,10,4.0,True,10.838146334310593,4.706811777724232,7.772479056017413,8.645912105614334,214
0,3,855,11,4.0,False,13.20605774545568,4.824566767409553,9.015312256432617,8.645912105614334,214
0,3,855,12,4.0,False,9.178817058475875,5.063467428008672,7.121142243242273,8.645912105614334,214
0,3,855,13,4.0,False,12.97508788589744,5.763298108126829,9.369192997012135,8.645912105614334,214
0,3,855,14,4.0,True,9.970404203493334,4.775039241010383,7.372721722251859,8.645912105614334,214
0,3,855,15,4.0,True,14.289524995658846,5.13608415680228,9.712804576230564,8.645912105614334,214
0,3,855,16,4.0,False,7.999368492286866,5.219937292236054,6.60965289226146,8.645912105614334,214
0,3,855,17,4.0,False,9.10622156066163,6.188359346830319,7.647290453745975,8.645912105614334,214
0,3,855,18,4.0,False,12.336920484319693,5.274964115676135,8.805942299997914,8.645912105614334,214
0,3,855,19,4.0,False,9.832575469458362,3.556801355077653,6.6946884122680075,8.645912105614334,214
0,3,855,20,4.0,True,10.592846640530137,5.419855264734285,8.00635095263221,8.645912105614334,214
0,3,855,21,4.0,False,11.634260059317576,5.093806491047702,8.364033275182639,8.645912105614334,214
0,3,855,22,4.0,False,9.68786541569706,7.556877301687187,8.622371358692124,8.645912105614334,214
0,3,855,23,4.0,False,9.899824897183462,5.642249905444876,7.771037401314169,8.645912105614334,214
0,3,855,24,4.0,False,10.13274545409595,5.598834494455625,7.8657899742757875,8.645912105614334,214
0,3,870,global,,,,,,9.934660504293761,216
0,3,870,0,4.0,True,12.576978551044128,8.172761319866552,10.37486993545534,9.934660504293761,216
0,3,870,1,4.0,True,14.367213445328435,8.547116043681523,11.45716474450498,9.934660504293761,216
0,3,870,2,4.0,False,8.350342859191272,6.866451190253345,7.608397024722309,9.934660504293761,216
0,3,870,3,4.0,True,8.131405445357624,3.597382698834051,5.864394072095838,9.934660504293761,216
0,3,870,4,4.0,True,10.054250743934283,5.261508534215475,7.657879639074879,9.934660504293761,216
0,3,870,5,4.0,False,10.680354381509765,6.0848482064252565,8.382601293967511,9.934660504293761,216
0,3,870,6,4.0,True,8.503124103847885,4.904060168606215,6.70359213622705,9.934660504293761,216
0,3,870,7,4.0,False,8.925771779106359,5.707846129787714,7.316808954447037,9.934660504293761,216
0,3,870,8,4.0,False,9.683653555582609,7.000961857287558,8.342307706435083,9.934660504293761,216
0,3,870,9,4.0,True,9.317155102306224,4.75753778818893,7.037346445247577,9.934660504293761,216
0,3,870,10,4.0,True,9.973687183549501,7.67424066451524,8.82396392403237,9.934660504293761,216
0,3,870,11,4.0,False,8.00376574795737,4.182093631691805,6.0929296898245875,9.934660504293761,216
0,3,870,12,4.0,True,10.786096153596668,6.541370211805891,8.663733182701279,9.934660504293761,216
0,3,870,13,4.0,True,12.405530952334995,7.972542415992365,10.18903668416368,9.934660504293761,216
0,3,870,14,4.0,False,9.294818713939053,6.455757148000402,7.875287930969728,9.934660504293761,216
0,3,870,15,4.0,True,11.352448789382697,6.275580802143644,8.814014795763171,9.934660504293761,216
0,3,870,16,4.0,False,9.993524311314385,5.180646129896719,7.587085220605552,9.934660504293761,216
0,3,870,17,4.0,False,10.456900651921735,6.3929751664964325,8.424937909209085,9.934660504293761,216
0,3,870,18,4.0,False,9.55620593903546,3.970600008520805,6.763402973778132,9.934660504293761,216
0,3,870,19,4.0,True,7.157598408390297,3.948988306699214,5.553293357544756,9.934660504293761,216
0,3,870,20,4.0,True,10.885270250471677,4.703885365589933,7.794577808030805,9.934660504293761,216
0,3,870,21,4.0,True,12.651503681513347,8.375027486569437,10.513265584041392,9.934660504293761,216
0,3,870,22,4.0,True,10.233616855328068,7.563389437715705,8.898503146521886,9.934660504293761,216
0,3,870,23,4.0,True,13.605372051707139,5.253336209130692,9.429354130418915,9.934660504293761,216
0,3,870,24,4.0,False,8.643544903469452,3.9869911527359543,6.315268028102704,9.934660504293761,216
0,3,885,global,,,,,,9.59536769553578,218
0,3,885,0,4.0,False,12.144237821864916,4.25224030019136,8.198239061028138,9.59536769553578,218
0,3,885,1,4.0,False,11.242320003573763,6.227477173776581,8.734898588675172,9.59536769553578,218
0,3,885,2,4.0,False,10.77197495262428,6.856743864872449,8.814359408748365,9.59536769553578,218
0,3,885,3,4.0,True,11.211694209544524,4.576174063256766,7.893934136400645,9.59536769553578,218
0,3,885,4,4.0,False,9.610034456256656,6.8195270691967504,8.214780762726704,9.59536769553578,218
0,3,885,5,4.0,True,9.859118753515778,3.7390129309723297,6.799065842244054,9.59536769553578,218
0,3,885,6,4.0,True,7.769988898196662,5.530420517882003,6.6502047080393325,9.59536769553578,218
0,3,885,7,4.0,False,9.818960304483422,4.882720874923722,7.350840589703572,9.59536769553578,218
0,3,885,8,4.0,True,12.215163756891721,5.941328891572408,9.078246324232065,9.59536769553578,218
0,3,885,9,4.0,True,12.140293784998532,6.077102731270408,9.10869825813447,9.59536769553578,218
0,3,885,10,4.0,False,10.767087558375547,6.93033049804556,8.848709028210553,9.59536769553578,218
0,3,885,11,4.0,False,11.746196706440982,4.278373683123956,8.012285194782468,9.59536769553578,218
0,3,885,12,4.0,False,10.879286843807249,6.689147336700467,8.784217090253858,9.59536769553578,218
0,3,885,13,4.0,False,11.006692360288156,8.251318227018604,9.62900529365338,9.59536769553578,218
0,3,885,14,4.0,True,12.642484446091855,6.0417984741049935,9.342141460098425,9.59536769553578,218
0,3,885,15,4.0,True,10.65089815664278,5.537773835967739,8.09433599630526,9.59536769553578,218
0,3,885,16,4.0,True,11.243970017110929,6.966728715090419,9.105349366100674,9.59536769553578,218
0,3,885,17,4.0,True,11.315852188101177,6.438457284443387,8.877154736272281,9.59536769553578,218
0,3,885,18,4.0,True,9.936630452446026,3.9913585666004416,6.963994509523234,9.59536769553578,218
0,3,885,19,4.0,False,10.19178210979375,5.152687957421129,7.67223503360744,9.59536769553578,218
0,3,885,20,4.0,True,9.199678057393335,6.4507232782320525,7.825200667812694,9.59536769553578,218
0,3,885,21,4.0,True,10.052061284650556,6.266445891149951,8.159253587900253,9.59536769553578,218
0,3,885,22,4.0,True,9.572106957894658,6.702413423393791,8.137260190644223,9.59536769553578,218
0,3,885,23,4.0,True,9.207296042436477,5.973734581615824,7.590515312026151,9.59536769553578,218
0,3,885,24,4.0,True,12.178727729035904,6.675607736544318,9.42716773279011,9.59536769553578,218
0,3,900,global,,,,,,8.579682693383866,220
0,3,900,0,4.0,True,13.849207159759851,6.441503146372167,10.14535515306601,8.579682693383866,220
0,3,900,1,4.0,False,12.46319452449756,6.3918520572505795,9.42752329087407,8.579682693383866,220
0,3,900,2,4.0,True,11.514940885037934,8.101941595300296,9.808441240169115,8.579682693383866,220
0,3,900,3,4.0,False,13.42596763685377,7.827203866220999,10.626585751537384,8.579682693383866,220
0,3,900,4,4.0,True,9.00271179920901,6.035474604687884,7.519093201948447,8.579682693383866,220
0,3,900,5,4.0,False,11.31141866293978,6.633532509323492,8.972475586131635,8.579682693383866,220
0,3,900,6,4.0,False,10.997434366911673,6.800326462716376,8.898880414814025,8.579682693383866,220
0,3,900,7,4.0,False,10.815060693851535,4.430221055522566,7.62264087468705,8.579682693383866,220
0,3,900,8,4.0,False,13.730024800198054,6.9678018253365055,10.34891331276728,8.579682693383866,220
0,3,900,9,4.0,True,13.378815511678267,7.588345165710333,10.4835803386943,8.579682693383866,220
0,3,900,10,4.0,False,11.51082799814922,6.214399486527688,8.862613742338453,8.579682693383866,220
0,3,900,11,4.0,True,12.773495169135261,7.383333079933861,10.07841412453456,8.579682693383866,220
0,3,900,12,4.0,False,13.728300374552836,6.011420133677943,9.86986025411539,8.579682693383866,220
0,3,900,13,4.0,True,12.540253658328805,4.842614380694214,8.69143401951151,8.579682693383866,220
0,3,900,14,4.0,True,10.79664575694205,4.9701185241025225,7.883382140522286,8.579682693383866,220
0,3,900,15,4.0,True,11.080347126367412,6.052175941672634,8.566261534020024,8.579682693383866,220
0,3,900,16,4.0,True,9.719221741241274,6.376273229170257,8.047747485205765,8.579682693383866,220
0,3,900,17,4.0,True,8.088154367171402,6.595561297056259,7.34185783211383,8.579682693383866,220
0,3,900,18,4.0,False,9.655380529890218,7.583890923401149,8.619635726645683,8.579682693383866,220
0,3,900,19,4.0,True,10.467684454869238,7.723224914440537,9.095454684654888,8.579682693383866,220
0,3,900,20,4.0,True,11.912880440035789,6.855544685914303,9.384212562975046,8.579682693383866,220
0,3,900,21,4.0,False,11.46366003361191,8.070964243212634,9.767312138412272,8.579682693383866,220
0,3,900,22,4.0,True,9.576087687267895,4.480642187129877,7.028364937198886,8.579682693383866,220
0,3,900,23,4.0,False,14.47810197040216,8.431698289868097,11.454900130135128,8.579682693383866,220
0,3,900,24,4.0,False,8.491768257212438,4.314353889199992,6.403061073206215,8.579682693383866,220
0,3,915,global,,,,,,8.557830551008461,222
0,3,915,0,4.0,True,11.670808406805154,6.5054908507197435,9.088149628762448,8.557830551008461,222
0,3,915,1,4.0,True,8.675715772868978,6.7144561538996275,7.695085963384303,8.557830551008461,222
0,3,915,2,4.0,True,13.157070217530634,8.32490465458349,10.740987436057061,8.557830551008461,222
0,3,915,3,4.0,False,11.59388140790397,6.970516781535963,9.282199094719967,8.557830551008461,222
0,3,915,4,4.0,False,7.333940377536107,5.620621382034904,6.477280879785505,8.557830551008461,222
0,3,915,5,4.0,False,13.589126574022533,6.0198993852258464,9.804512979624189,8.557830551008461,222
0,3,915,6,4.0,False,10.873716366884235,4.701322164576963,7.787519265730599,8.557830551008461,222
0,3,915,7,4.0,False,10.839823585560872,5.201919310992497,8.020871448276685,8.557830551008461,222
0,3,915,8,4.0,False,10.803724882654118,3.528562665523059,7.166143774088589,8.557830551008461,222
0,3,915,9,4.0,True,7.482564830392889,5.500899846520529,6.491732338456709,8.557830551008461,222
0,3,915,10,4.0,False,12.318213821373183,6.466994947122211,9.392604384247697,8.557830551008461,222
0,3,915,11,4.0,True,11.25753552967066,7.65710845446619,9.457321992068426,8.557830551008461,222
0,3,915,12,4.0,False,7.49684352336295,4.525336933406832,6.011090228384891,8.557830551008461,222
0,3,915,13,4.0,True,12.782980734170215,8.749178042993496,10.766079388581854,8.557830551008461,222
0,3,915,14,4.0,True,13.531636953316955,6.398130235877347,9.96488359459715,8.557830551008461,222
0,3,915,15,4.0,True,10.708030413029231,8.120433134342685,9.414231773685959,8.557830551008461,222
0,3,915,16,4.0,True,7.015719753801849,6.277840597218086,6.646780175509967,8.557830551008461,222
0,3,915,17,4.0,True,7.9806907887969984,6.826960723452936,7.403825756124967,8.557830551008461,222
0,3,915,18,4.0,True,10.598889674966319,7.109186866002955,8.854038270484637,8.557830551008461,222
0,3,915,19,4.0,False,10.2041708030874,3.5148334786739093,6.859502140880655,8.557830551008461,222
0,3,915,20,4.0,True,9.405936777195278,3.223825651520114,6.314881214357696,8.557830551008461,222
0,3,915,21,4.0,True,7.902506193592654,3.177403547650483,5.539954870621568,8.557830551008461,222
0,3,915,22,4.0,False,10.063675508158322,3.950600705645743,7.007138106902032,8.557830551008461,222
0,3,915,23,4.0,True,11.84653044894988,4.733191100746142,8.28986077484801,8.557830551008461,222
0,3,915,24,4.0,True,13.840755495209928,4.84567959309833,9.343217544154129,8.557830551008461,222
0,3,930,global,,,,,,9.468825051736902,224
0,3,930,0,4.0,False,6.94299225141816,3.794888954743007,5.368940603080584,9.468825051736902,224
0,3,930,1,4.0,True,9.392509810203546,6.240437230746224,7.816473520474885,9.468825051736902,224
0,3,930,2,4.0,True,10.818531564488211,6.292965889281778,8.555748726884994,9.468825051736902,224
0,3,930,3,4.0,False,12.644600827350436,4.742513392441248,8.693557109895842,9.468825051736902,224
0,3,930,4,4.0,True,8.930503295025982,4.365311169080708,6.647907232053345,9.468825051736902,224
0,3,930,5,4.0,False,9.573974692705463,6.615474683157062,8.094724687931262,9.468825051736902,224
0,3,930,6,4.0,True,10.371793292720483,5.1562269020914755,7.764010097405979,9.468825051736902,224
0,3,930,7,4.0,False,8.454619557408064,5.573069091702939,7.013844324555501,9.468825051736902,224
0,3,930,8,4.0,True,9.078351421639416,5.115020550297332,7.096685985968374,9.468825051736902,224
0,3,930,9,4.0,False,12.69972051223364,6.646507717604604,9.673114114919121,9.468825051736902,224
0,3,930,10,4.0,False,9.28247419602705,6.400280471319844,7.841377333673447,9.468825051736902,224
0,3,930,11,4.0,False,13.692324836103811,5.197984119761612,9.44515447793271,9.468825051736902,224
0,3,930,12,4.0,True,11.5299402373299,8.739320985496695,10.134630611413296,9.468825051736902,224
0,3,930,13,4.0,False,12.346393624620406,7.94670363605812,10.146548630339263,9.468825051736902,224
0,3,930,14,4.0,False,9.860196061228956,5.517414557939016,7.688805309583986,9.468825051736902,224
0,3,930,15,4.0,True,6.948167501065849,5.611149147172686,6.279658324119268,9.468825051736902,224
0,3,930,16,4.0,False,9.103292442791021,5.508736454158313,7.3060144484746665,9.468825051736902,224
0,3,930,17,4.0,True,7.75236501109884,5.402047584665762,6.5772062978823005,9.468825051736902,224
0,3,930,18,4.0,True,12.580985943655023,6.949662439954505,9.765324191804764,9.468825051736902,224
0,3,930,19,4.0,True,10.207051013971444,7.736510670805584,8.971780842388515,9.468825051736902,224
0,3,930,20,4.0,True,11.28490603456288,7.756887061617577,9.520896548090228,9.468825051736902,224
0,3,930,21,4.0,True,12.70158197210339,6.273621065518798,9.487601518811093,9.468825051736902,224
0,3,930,22,4.0,False,9.369736625641348,6.566854607174584,7.968295616407966,9.468825051736902,224
0,3,930,23,4.0,False,8.124376988327667,6.049143566391489,7.086760277359578,9.468825051736902,224
0,3,930,24,4.0,True,7.691602276386818,6.023968550976143,6.85778541368148,9.468825051736902,224
0,3,945,global,,,,,,8.868793922667205,226
0,3,945,0,4.0,True,11.773163239135599,5.673120087847144,8.723141663491372,8.868793922667205,226
0,3,945,1,4.0,True,12.265778187735133,5.4972905918828445,8.881534389808989,8.868793922667205,226
0,3,945,2,4.0,False,10.361707104121896,4.83942456665979,7.600565835390843,8.868793922667205,226
0,3,945,3,4.0,False,11.01848639170294,6.060725729964045,8.539606060833492,8.868793922667205,226
0,3,945,4,4.0,True,12.312988802053782,5.147725369590787,8.730357085822284,8.868793922667205,226
